time, mTimeStamp, mPci, mTac, mEarfcn, mMcc+mMnc, ss, rsrp, rsrq, rssnr, cqi, ta
11-12 16:34:53.471,4526907322943,292,34624,850,310410,23,-104,-16,2147483647,2147483647,2147483647
11-12 16:34:59.319,4526907322943,292,34624,850,310410,23,-104,-16,2147483647,2147483647,2147483647
11-12 16:35:05.338,4527681112291,292,34624,850,310410,21,-105,-12,2147483647,2147483647,2147483647
11-12 16:35:05.344,4527681112291,292,34624,850,310410,21,-105,-12,2147483647,2147483647,2147483647
11-12 16:35:11.343,4528423425802,292,34624,850,310410,22,-104,-14,2147483647,2147483647,2147483647
11-12 16:35:11.355,4528423425802,292,34624,850,310410,22,-104,-14,2147483647,2147483647,2147483647
11-12 16:35:17.338,4528759849742,292,34624,850,310410,22,-105,-15,2147483647,2147483647,2147483647
11-12 16:35:17.352,4528759849742,292,34624,850,310410,22,-105,-15,2147483647,2147483647,2147483647
11-12 16:35:23.434,4529152877802,292,34624,850,310410,21,-106,-15,2147483647,2147483647,2147483647
11-12 16:35:23.442,4529152877802,292,34624,850,310410,21,-106,-15,2147483647,2147483647,2147483647
11-12 16:35:29.667,4529507910337,292,34624,850,310410,21,-112,-20,2147483647,2147483647,2147483647
11-12 16:35:29.677,4529507910337,292,34624,850,310410,21,-112,-20,2147483647,2147483647,2147483647
11-12 16:35:36.328,4530512699968,292,34624,850,310410,24,-106,-20,2147483647,2147483647,2147483647
11-12 16:35:36.334,4530512699968,292,34624,850,310410,24,-106,-20,2147483647,2147483647,2147483647
11-12 16:35:42.455,4530902708914,109,34624,5780,310410,28,-90,-14,2147483647,2147483647,2147483647
11-12 16:35:42.469,4530902708914,109,34624,5780,310410,28,-90,-14,2147483647,2147483647,2147483647
11-12 16:35:42.953,4530902708914,109,34624,5780,310410,28,-90,-14,2147483647,2147483647,2147483647
11-12 16:35:42.958,4530902708914,109,34624,5780,310410,28,-90,-14,2147483647,2147483647,2147483647
11-12 16:35:43.455,4530902708914,109,34624,5780,310410,28,-90,-14,2147483647,2147483647,2147483647
11-12 16:35:43.463,4530902708914,109,34624,5780,310410,28,-90,-14,2147483647,2147483647,2147483647
11-12 16:35:43.948,4530902708914,109,34624,5780,310410,28,-90,-14,2147483647,2147483647,2147483647
11-12 16:35:43.972,4530902708914,109,34624,5780,310410,28,-90,-14,2147483647,2147483647,2147483647
11-12 16:35:44.478,4533025002510,109,34624,5780,310410,28,-84,-9,2147483647,2147483647,2147483647
11-12 16:35:44.482,4533025002510,109,34624,5780,310410,28,-84,-9,2147483647,2147483647,2147483647
11-12 16:35:44.950,4533025002510,109,34624,5780,310410,28,-84,-9,2147483647,2147483647,2147483647
11-12 16:35:44.957,4533025002510,109,34624,5780,310410,28,-84,-9,2147483647,2147483647,2147483647
11-12 16:35:45.453,4533025002510,109,34624,5780,310410,28,-84,-9,2147483647,2147483647,2147483647
11-12 16:35:50.324,4533025002510,109,34624,5780,310410,28,-84,-9,2147483647,2147483647,2147483647
11-12 16:35:50.567,4534325440296,402,34624,850,310410,28,-93,-15,2147483647,2147483647,2147483647
11-12 16:35:50.572,4534325440296,402,34624,850,310410,28,-93,-15,2147483647,2147483647,2147483647
11-12 16:35:56.387,4534958914891,402,34624,850,310410,28,-92,-15,2147483647,2147483647,2147483647
11-12 16:35:56.390,4534958914891,402,34624,850,310410,28,-92,-15,2147483647,2147483647,2147483647
11-12 16:35:57.107,4534958914891,402,34624,850,310410,28,-92,-15,2147483647,2147483647,2147483647
11-12 16:35:57.119,4534958914891,402,34624,850,310410,28,-92,-15,2147483647,2147483647,2147483647
11-12 16:36:02.325,4536176774543,402,34624,850,310410,28,-89,-10,2147483647,2147483647,2147483647
11-12 16:36:02.332,4536176774543,402,34624,850,310410,28,-89,-10,2147483647,2147483647,2147483647
11-12 16:36:08.433,4536562390727,402,34624,850,310410,26,-90,-8,2147483647,2147483647,2147483647
11-12 16:36:08.454,4536562390727,402,34624,850,310410,26,-90,-8,2147483647,2147483647,2147483647
11-12 16:36:20.326,4537284944706,402,34624,850,310410,29,-89,-11,2147483647,2147483647,2147483647
11-12 16:36:20.330,4537284944706,402,34624,850,310410,29,-89,-11,2147483647,2147483647,2147483647
11-12 16:36:26.418,4537691423548,402,34624,850,310410,29,-88,-10,2147483647,2147483647,2147483647
11-12 16:36:26.420,4537691423548,402,34624,850,310410,29,-88,-10,2147483647,2147483647,2147483647
11-12 16:36:38.320,4538361107886,402,34624,850,310410,31,-77,-10,2147483647,2147483647,2147483647
11-12 16:36:38.345,4538361107886,402,34624,850,310410,31,-77,-10,2147483647,2147483647,2147483647
11-12 16:36:44.436,4538763551728,402,34624,850,310410,30,-83,-9,2147483647,2147483647,2147483647
11-12 16:36:44.443,4538763551728,402,34624,850,310410,30,-83,-9,2147483647,2147483647,2147483647
11-12 16:36:56.334,4539492537530,402,34624,850,310410,29,-86,-9,2147483647,2147483647,2147483647
11-12 16:36:56.354,4539492537530,402,34624,850,310410,29,-86,-9,2147483647,2147483647,2147483647
11-12 16:37:02.362,4540062418107,402,34624,850,310410,29,-87,-11,2147483647,2147483647,2147483647
11-12 16:37:02.379,4540062418107,402,34624,850,310410,29,-87,-11,2147483647,2147483647,2147483647
11-12 16:37:08.431,4540422538820,402,34624,850,310410,29,-85,-9,2147483647,2147483647,2147483647
11-12 16:37:08.438,4540422538820,402,34624,850,310410,29,-85,-9,2147483647,2147483647,2147483647
11-12 16:37:09.008,4540422538820,402,34624,850,310410,29,-85,-9,2147483647,2147483647,2147483647
11-12 16:37:09.024,4540422538820,402,34624,850,310410,29,-85,-9,2147483647,2147483647,2147483647
11-12 16:37:09.514,4540422538820,402,34624,850,310410,29,-85,-9,2147483647,2147483647,2147483647
11-12 16:37:09.518,4540422538820,402,34624,850,310410,29,-85,-9,2147483647,2147483647,2147483647
11-12 16:37:10.183,4540422538820,402,34624,850,310410,29,-85,-9,2147483647,2147483647,2147483647
11-12 16:37:10.185,4540422538820,402,34624,850,310410,29,-85,-9,2147483647,2147483647,2147483647
11-12 16:37:14.410,4542784562024,402,34624,850,310410,30,-84,-11,2147483647,2147483647,2147483647
11-12 16:37:14.414,4542784562024,402,34624,850,310410,30,-84,-11,2147483647,2147483647,2147483647
11-12 16:37:26.325,4543431827245,402,34624,850,310410,31,-80,-15,2147483647,2147483647,2147483647
11-12 16:37:26.332,4543431827245,402,34624,850,310410,31,-80,-15,2147483647,2147483647,2147483647
11-12 16:37:32.724,4543785388009,402,34624,850,310410,31,-85,-17,2147483647,2147483647,2147483647
11-12 16:37:32.732,4543785388009,402,34624,850,310410,31,-85,-17,2147483647,2147483647,2147483647
11-12 16:37:38.317,4544519237145,402,34624,850,310410,31,-84,-14,2147483647,2147483647,2147483647
11-12 16:37:38.332,4544519237145,402,34624,850,310410,31,-84,-14,2147483647,2147483647,2147483647
11-12 16:37:44.498,4544864008273,402,34624,850,310410,31,-84,-16,2147483647,2147483647,2147483647
11-12 16:37:44.515,4544864008273,402,34624,850,310410,31,-84,-16,2147483647,2147483647,2147483647
11-12 16:37:44.993,4544864008273,402,34624,850,310410,31,-84,-16,2147483647,2147483647,2147483647
11-12 16:37:44.998,4544864008273,402,34624,850,310410,31,-84,-16,2147483647,2147483647,2147483647
11-12 16:37:45.492,4544864008273,402,34624,850,310410,31,-84,-16,2147483647,2147483647,2147483647
11-12 16:37:45.496,4544864008273,402,34624,850,310410,31,-84,-16,2147483647,2147483647,2147483647
11-12 16:37:45.992,4544864008273,402,34624,850,310410,31,-84,-16,2147483647,2147483647,2147483647
11-12 16:37:46.000,4544864008273,402,34624,850,310410,31,-84,-16,2147483647,2147483647,2147483647
11-12 16:37:46.518,4547031822499,402,34624,850,310410,31,-84,-14,2147483647,2147483647,2147483647
11-12 16:37:46.527,4547031822499,402,34624,850,310410,31,-84,-14,2147483647,2147483647,2147483647
11-12 16:37:47.006,4547031822499,402,34624,850,310410,31,-84,-14,2147483647,2147483647,2147483647
11-12 16:37:47.012,4547031822499,402,34624,850,310410,31,-84,-14,2147483647,2147483647,2147483647
11-12 16:37:57.317,4548260490903,402,34624,850,310410,31,-83,-13,2147483647,2147483647,2147483647
11-12 16:37:57.321,4548260490903,402,34624,850,310410,31,-83,-13,2147483647,2147483647,2147483647
11-12 16:38:03.469,4548660002714,361,34624,850,310410,31,-81,-15,2147483647,2147483647,2147483647
11-12 16:38:03.474,4548660002714,361,34624,850,310410,31,-81,-15,2147483647,2147483647,2147483647
11-12 16:38:15.318,4549332796791,361,34624,850,310410,31,-81,-13,2147483647,2147483647,2147483647
11-12 16:38:15.324,4549332796791,361,34624,850,310410,31,-81,-13,2147483647,2147483647,2147483647
11-12 16:38:21.355,4549992136753,361,34624,850,310410,31,-82,-12,2147483647,2147483647,2147483647
11-12 16:38:21.368,4549992136753,361,34624,850,310410,31,-82,-12,2147483647,2147483647,2147483647
11-12 16:38:33.332,4550695220260,361,34624,850,310410,31,-81,-15,2147483647,2147483647,2147483647
11-12 16:38:33.337,4550695220260,361,34624,850,310410,31,-81,-15,2147483647,2147483647,2147483647
11-12 16:38:33.691,4550695220260,361,34624,850,310410,31,-81,-15,2147483647,2147483647,2147483647
11-12 16:38:33.692,4550695220260,361,34624,850,310410,31,-81,-15,2147483647,2147483647,2147483647
11-12 16:38:40.408,4551841385010,361,34624,850,310410,31,-80,-14,2147483647,2147483647,2147483647
11-12 16:38:40.431,4551841385010,361,34624,850,310410,31,-80,-14,2147483647,2147483647,2147483647
11-12 16:38:52.309,4552493813512,361,34624,850,310410,31,-78,-16,2147483647,2147483647,2147483647
11-12 16:38:52.318,4552493813512,361,34624,850,310410,31,-78,-16,2147483647,2147483647,2147483647
11-12 16:38:58.343,4552876648655,263,34624,850,310410,29,-88,-13,2147483647,2147483647,2147483647
11-12 16:38:58.362,4552876648655,263,34624,850,310410,29,-88,-13,2147483647,2147483647,2147483647
11-12 16:39:10.328,4553581375079,263,34624,850,310410,26,-92,-8,2147483647,2147483647,2147483647
11-12 16:39:10.329,4553581375079,263,34624,850,310410,26,-92,-8,2147483647,2147483647,2147483647
11-12 16:39:16.330,4553950326210,263,34624,850,310410,28,-92,-15,2147483647,2147483647,2147483647
11-12 16:39:16.340,4553950326210,263,34624,850,310410,28,-92,-15,2147483647,2147483647,2147483647
11-12 16:39:16.817,4553950326210,263,34624,850,310410,28,-92,-15,2147483647,2147483647,2147483647
11-12 16:39:16.825,4553950326210,263,34624,850,310410,28,-92,-15,2147483647,2147483647,2147483647
11-12 16:39:17.318,4553950326210,263,34624,850,310410,28,-92,-15,2147483647,2147483647,2147483647
11-12 16:39:17.333,4553950326210,263,34624,850,310410,28,-92,-15,2147483647,2147483647,2147483647
11-12 16:39:22.371,4555560593297,263,34624,850,310410,28,-91,-13,2147483647,2147483647,2147483647
11-12 16:39:22.377,4555560593297,263,34624,850,310410,28,-91,-13,2147483647,2147483647,2147483647
11-12 16:39:28.399,4555984745631,263,34624,850,310410,31,-85,-12,2147483647,2147483647,2147483647
11-12 16:39:28.403,4555984745631,263,34624,850,310410,31,-85,-12,2147483647,2147483647,2147483647
11-12 16:39:40.321,4556701086432,263,34624,850,310410,31,-87,-14,2147483647,2147483647,2147483647
11-12 16:39:40.327,4556701086432,263,34624,850,310410,31,-87,-14,2147483647,2147483647,2147483647
11-12 16:39:46.314,4557353297642,263,34624,850,310410,26,-88,-7,2147483647,2147483647,2147483647
11-12 16:39:46.316,4557353297642,263,34624,850,310410,26,-88,-7,2147483647,2147483647,2147483647
11-12 16:39:46.802,4557353297642,263,34624,850,310410,26,-88,-7,2147483647,2147483647,2147483647
11-12 16:39:46.807,4557353297642,263,34624,850,310410,26,-88,-7,2147483647,2147483647,2147483647
11-12 16:39:47.291,4557353297642,263,34624,850,310410,26,-88,-7,2147483647,2147483647,2147483647
11-12 16:39:47.293,4557353297642,263,34624,850,310410,26,-88,-7,2147483647,2147483647,2147483647
11-12 16:39:47.796,4557353297642,263,34624,850,310410,26,-88,-7,2147483647,2147483647,2147483647
11-12 16:39:47.799,4557353297642,263,34624,850,310410,26,-88,-7,2147483647,2147483647,2147483647
11-12 16:39:48.300,4557353297642,263,34624,850,310410,26,-88,-7,2147483647,2147483647,2147483647
11-12 16:39:48.310,4557353297642,263,34624,850,310410,26,-88,-7,2147483647,2147483647,2147483647
11-12 16:39:48.821,4559851942527,263,34624,850,310410,28,-89,-11,2147483647,2147483647,2147483647
11-12 16:39:48.829,4559851942527,263,34624,850,310410,28,-89,-11,2147483647,2147483647,2147483647
11-12 16:39:53.360,4560461370660,263,34624,850,310410,28,-88,-11,2147483647,2147483647,2147483647
11-12 16:39:53.374,4560461370660,263,34624,850,310410,28,-88,-11,2147483647,2147483647,2147483647
11-12 16:39:59.421,4560953917793,263,34624,850,310410,27,-89,-8,2147483647,2147483647,2147483647
11-12 16:39:59.430,4560953917793,263,34624,850,310410,27,-89,-8,2147483647,2147483647,2147483647
11-12 16:39:59.919,4560953917793,263,34624,850,310410,27,-89,-8,2147483647,2147483647,2147483647
11-12 16:39:59.933,4560953917793,263,34624,850,310410,27,-89,-8,2147483647,2147483647,2147483647
11-12 16:40:00.421,4560953917793,263,34624,850,310410,27,-89,-8,2147483647,2147483647,2147483647
11-12 16:40:00.425,4560953917793,263,34624,850,310410,27,-89,-8,2147483647,2147483647,2147483647
11-12 16:40:00.919,4560953917793,263,34624,850,310410,27,-89,-8,2147483647,2147483647,2147483647
11-12 16:40:00.923,4560953917793,263,34624,850,310410,27,-89,-8,2147483647,2147483647,2147483647
11-12 16:40:01.421,4560953917793,263,34624,850,310410,27,-89,-8,2147483647,2147483647,2147483647
11-12 16:40:01.429,4560953917793,263,34624,850,310410,27,-89,-8,2147483647,2147483647,2147483647
11-12 16:40:01.946,4563468184137,263,34624,850,310410,30,-87,-14,2147483647,2147483647,2147483647
11-12 16:40:01.964,4563468184137,263,34624,850,310410,30,-87,-14,2147483647,2147483647,2147483647
11-12 16:40:02.424,4563468184137,263,34624,850,310410,30,-87,-14,2147483647,2147483647,2147483647
11-12 16:40:02.428,4563468184137,263,34624,850,310410,30,-87,-14,2147483647,2147483647,2147483647
11-12 16:40:02.907,4563468184137,263,34624,850,310410,30,-87,-14,2147483647,2147483647,2147483647
11-12 16:40:02.909,4563468184137,263,34624,850,310410,30,-87,-14,2147483647,2147483647,2147483647
11-12 16:40:03.408,4563468184137,263,34624,850,310410,30,-87,-14,2147483647,2147483647,2147483647
11-12 16:40:03.416,4563468184137,263,34624,850,310410,30,-87,-14,2147483647,2147483647,2147483647
11-12 16:40:03.920,4563468184137,263,34624,850,310410,30,-87,-14,2147483647,2147483647,2147483647
11-12 16:40:03.933,4563468184137,263,34624,850,310410,30,-87,-14,2147483647,2147483647,2147483647
11-12 16:40:04.457,4565969973917,263,34624,850,310410,29,-89,-14,2147483647,2147483647,2147483647
11-12 16:40:04.465,4565969973917,263,34624,850,310410,29,-89,-14,2147483647,2147483647,2147483647
11-12 16:40:04.923,4565969973917,263,34624,850,310410,29,-89,-14,2147483647,2147483647,2147483647
11-12 16:40:04.930,4565969973917,263,34624,850,310410,29,-89,-14,2147483647,2147483647,2147483647
11-12 16:40:05.425,4565969973917,263,34624,850,310410,29,-89,-14,2147483647,2147483647,2147483647
11-12 16:40:05.443,4565969973917,263,34624,850,310410,29,-89,-14,2147483647,2147483647,2147483647
11-12 16:40:05.928,4565969973917,263,34624,850,310410,29,-89,-14,2147483647,2147483647,2147483647
11-12 16:40:05.934,4565969973917,263,34624,850,310410,29,-89,-14,2147483647,2147483647,2147483647
11-12 16:40:06.429,4565969973917,263,34624,850,310410,29,-89,-14,2147483647,2147483647,2147483647
11-12 16:40:06.433,4565969973917,263,34624,850,310410,29,-89,-14,2147483647,2147483647,2147483647
11-12 16:40:06.959,4568475782969,263,34624,850,310410,28,-88,-7,2147483647,2147483647,2147483647
11-12 16:40:06.964,4568475782969,263,34624,850,310410,28,-88,-7,2147483647,2147483647,2147483647
11-12 16:40:07.436,4568475782969,263,34624,850,310410,28,-88,-7,2147483647,2147483647,2147483647
11-12 16:40:07.457,4568475782969,263,34624,850,310410,28,-88,-7,2147483647,2147483647,2147483647
11-12 16:40:07.923,4568475782969,263,34624,850,310410,28,-88,-7,2147483647,2147483647,2147483647
11-12 16:40:07.926,4568475782969,263,34624,850,310410,28,-88,-7,2147483647,2147483647,2147483647
11-12 16:40:08.427,4568475782969,263,34624,850,310410,28,-88,-7,2147483647,2147483647,2147483647
11-12 16:40:08.430,4568475782969,263,34624,850,310410,28,-88,-7,2147483647,2147483647,2147483647
11-12 16:40:08.924,4568475782969,263,34624,850,310410,28,-88,-7,2147483647,2147483647,2147483647
11-12 16:40:08.931,4568475782969,263,34624,850,310410,28,-88,-7,2147483647,2147483647,2147483647
11-12 16:40:09.449,4570968752020,263,34624,850,310410,30,-89,-14,2147483647,2147483647,2147483647
11-12 16:40:09.454,4570968752020,263,34624,850,310410,30,-89,-14,2147483647,2147483647,2147483647
11-12 16:40:09.931,4570968752020,263,34624,850,310410,30,-89,-14,2147483647,2147483647,2147483647
11-12 16:40:09.938,4570968752020,263,34624,850,310410,30,-89,-14,2147483647,2147483647,2147483647
11-12 16:40:10.430,4570968752020,263,34624,850,310410,30,-89,-14,2147483647,2147483647,2147483647
11-12 16:40:10.435,4570968752020,263,34624,850,310410,30,-89,-14,2147483647,2147483647,2147483647
11-12 16:40:10.934,4570968752020,263,34624,850,310410,30,-89,-14,2147483647,2147483647,2147483647
11-12 16:40:10.939,4570968752020,263,34624,850,310410,30,-89,-14,2147483647,2147483647,2147483647
11-12 16:40:11.432,4570968752020,263,34624,850,310410,30,-89,-14,2147483647,2147483647,2147483647
11-12 16:40:11.436,4570968752020,263,34624,850,310410,30,-89,-14,2147483647,2147483647,2147483647
11-12 16:40:11.958,4573476511123,263,34624,850,310410,27,-89,-8,2147483647,2147483647,2147483647
11-12 16:40:11.967,4573476511123,263,34624,850,310410,27,-89,-8,2147483647,2147483647,2147483647
11-12 16:40:12.434,4573476511123,263,34624,850,310410,27,-89,-8,2147483647,2147483647,2147483647
11-12 16:40:12.440,4573476511123,263,34624,850,310410,27,-89,-8,2147483647,2147483647,2147483647
11-12 16:40:12.937,4573476511123,263,34624,850,310410,27,-89,-8,2147483647,2147483647,2147483647
11-12 16:40:12.944,4573476511123,263,34624,850,310410,27,-89,-8,2147483647,2147483647,2147483647
11-12 16:40:13.441,4573476511123,263,34624,850,310410,27,-89,-8,2147483647,2147483647,2147483647
11-12 16:40:13.457,4573476511123,263,34624,850,310410,27,-89,-8,2147483647,2147483647,2147483647
11-12 16:40:13.939,4573476511123,263,34624,850,310410,27,-89,-8,2147483647,2147483647,2147483647
11-12 16:40:13.943,4573476511123,263,34624,850,310410,27,-89,-8,2147483647,2147483647,2147483647
11-12 16:40:14.490,4576013648668,263,34624,850,310410,29,-88,-11,2147483647,2147483647,2147483647
11-12 16:40:14.491,4576013648668,263,34624,850,310410,29,-88,-11,2147483647,2147483647,2147483647
11-12 16:40:14.933,4576013648668,263,34624,850,310410,29,-88,-11,2147483647,2147483647,2147483647
11-12 16:40:14.936,4576013648668,263,34624,850,310410,29,-88,-11,2147483647,2147483647,2147483647
11-12 16:40:15.433,4576013648668,263,34624,850,310410,29,-88,-11,2147483647,2147483647,2147483647
11-12 16:40:15.437,4576013648668,263,34624,850,310410,29,-88,-11,2147483647,2147483647,2147483647
11-12 16:40:15.935,4576013648668,263,34624,850,310410,29,-88,-11,2147483647,2147483647,2147483647
11-12 16:40:15.938,4576013648668,263,34624,850,310410,29,-88,-11,2147483647,2147483647,2147483647
11-12 16:40:16.435,4576013648668,263,34624,850,310410,29,-88,-11,2147483647,2147483647,2147483647
11-12 16:40:16.438,4576013648668,263,34624,850,310410,29,-88,-11,2147483647,2147483647,2147483647
11-12 16:40:16.956,4578477646622,263,34624,850,310410,27,-92,-12,2147483647,2147483647,2147483647
11-12 16:40:16.965,4578477646622,263,34624,850,310410,27,-92,-12,2147483647,2147483647,2147483647
11-12 16:40:17.434,4578477646622,263,34624,850,310410,27,-92,-12,2147483647,2147483647,2147483647
11-12 16:40:17.438,4578477646622,263,34624,850,310410,27,-92,-12,2147483647,2147483647,2147483647
11-12 16:40:17.935,4578477646622,263,34624,850,310410,27,-92,-12,2147483647,2147483647,2147483647
11-12 16:40:17.952,4578477646622,263,34624,850,310410,27,-92,-12,2147483647,2147483647,2147483647
11-12 16:40:18.438,4578477646622,263,34624,850,310410,27,-92,-12,2147483647,2147483647,2147483647
11-12 16:40:18.441,4578477646622,263,34624,850,310410,27,-92,-12,2147483647,2147483647,2147483647
11-12 16:40:18.937,4578477646622,263,34624,850,310410,27,-92,-12,2147483647,2147483647,2147483647
11-12 16:40:18.941,4578477646622,263,34624,850,310410,27,-92,-12,2147483647,2147483647,2147483647
11-12 16:40:19.459,4580981464007,263,34624,850,310410,27,-95,-15,2147483647,2147483647,2147483647
11-12 16:40:19.475,4580981464007,263,34624,850,310410,27,-95,-15,2147483647,2147483647,2147483647
11-12 16:40:19.931,4580981464007,263,34624,850,310410,27,-95,-15,2147483647,2147483647,2147483647
11-12 16:40:19.933,4580981464007,263,34624,850,310410,27,-95,-15,2147483647,2147483647,2147483647
11-12 16:40:25.433,4581868581230,263,34624,850,310410,23,-97,-9,2147483647,2147483647,2147483647
11-12 16:40:25.449,4581868581230,263,34624,850,310410,23,-97,-9,2147483647,2147483647,2147483647
11-12 16:40:31.704,4582240913767,263,34624,850,310410,26,-96,-14,2147483647,2147483647,2147483647
11-12 16:40:31.709,4582240913767,263,34624,850,310410,26,-96,-14,2147483647,2147483647,2147483647
11-12 16:40:37.432,4583016183324,263,34624,850,310410,24,-97,-11,2147483647,2147483647,2147483647
11-12 16:40:37.434,4583016183324,263,34624,850,310410,24,-97,-11,2147483647,2147483647,2147483647
11-12 16:40:49.380,4583801437308,263,34624,850,310410,24,-95,-10,2147483647,2147483647,2147483647
11-12 16:40:49.391,4583801437308,263,34624,850,310410,24,-95,-10,2147483647,2147483647,2147483647
11-12 16:40:55.425,4584194179483,263,34624,850,310410,25,-99,-13,2147483647,2147483647,2147483647
11-12 16:40:55.445,4584194179483,263,34624,850,310410,25,-99,-13,2147483647,2147483647,2147483647
11-12 16:41:07.381,4584971649612,263,34624,850,310410,21,-105,-14,2147483647,2147483647,2147483647
11-12 16:41:07.383,4584971649612,263,34624,850,310410,21,-105,-14,2147483647,2147483647,2147483647
11-12 16:41:13.417,4585387019966,263,34624,850,310410,23,-105,-16,2147483647,2147483647,2147483647
11-12 16:41:13.419,4585387019966,263,34624,850,310410,23,-105,-16,2147483647,2147483647,2147483647
11-12 16:41:25.384,4586173437909,494,34624,850,310410,22,-98,-8,2147483647,2147483647,2147483647
11-12 16:41:25.432,4586173437909,494,34624,850,310410,22,-98,-8,2147483647,2147483647,2147483647
11-12 16:41:31.656,4586507191536,494,34624,850,310410,22,-102,-11,2147483647,2147483647,2147483647
11-12 16:41:31.668,4586507191536,494,34624,850,310410,22,-102,-11,2147483647,2147483647,2147483647
11-12 16:41:37.347,4587269084841,494,34624,850,310410,23,-99,-10,2147483647,2147483647,2147483647
11-12 16:41:37.349,4587269084841,494,34624,850,310410,23,-99,-10,2147483647,2147483647,2147483647
11-12 16:41:43.404,4587691767488,494,34624,850,310410,21,-101,-10,2147483647,2147483647,2147483647
11-12 16:41:43.406,4587691767488,494,34624,850,310410,21,-101,-10,2147483647,2147483647,2147483647
11-12 16:41:49.577,4588058264659,494,34624,850,310410,21,-100,-7,2147483647,2147483647,2147483647
11-12 16:41:49.582,4588058264659,494,34624,850,310410,21,-100,-7,2147483647,2147483647,2147483647
11-12 16:41:50.081,4588058264659,494,34624,850,310410,21,-100,-7,2147483647,2147483647,2147483647
11-12 16:41:50.082,4588058264659,494,34624,850,310410,21,-100,-7,2147483647,2147483647,2147483647
11-12 16:41:50.580,4588058264659,494,34624,850,310410,21,-100,-7,2147483647,2147483647,2147483647
11-12 16:41:50.589,4588058264659,494,34624,850,310410,21,-100,-7,2147483647,2147483647,2147483647
11-12 16:41:51.082,4588058264659,494,34624,850,310410,21,-100,-7,2147483647,2147483647,2147483647
11-12 16:41:51.083,4588058264659,494,34624,850,310410,21,-100,-7,2147483647,2147483647,2147483647
11-12 16:41:51.617,4590283333839,494,34624,850,310410,22,-99,-9,2147483647,2147483647,2147483647
11-12 16:41:51.625,4590283333839,494,34624,850,310410,22,-99,-9,2147483647,2147483647,2147483647
11-12 16:41:52.090,4590283333839,494,34624,850,310410,22,-99,-9,2147483647,2147483647,2147483647
11-12 16:41:57.302,4590283333839,494,34624,850,310410,22,-99,-9,2147483647,2147483647,2147483647
11-12 16:41:57.718,4591083176575,494,34624,850,310410,23,-96,-8,2147483647,2147483647,2147483647
11-12 16:41:57.738,4591083176575,494,34624,850,310410,23,-96,-8,2147483647,2147483647,2147483647
11-12 16:42:03.403,4591913737439,494,34624,850,310410,22,-98,-6,2147483647,2147483647,2147483647
11-12 16:42:03.409,4591913737439,494,34624,850,310410,22,-98,-6,2147483647,2147483647,2147483647
11-12 16:42:15.345,4592611240426,494,34624,850,310410,23,-99,-11,2147483647,2147483647,2147483647
11-12 16:42:15.359,4592611240426,494,34624,850,310410,23,-99,-11,2147483647,2147483647,2147483647
11-12 16:42:21.458,4592973089576,494,34624,850,310410,23,-97,-9,2147483647,2147483647,2147483647
11-12 16:42:21.467,4592973089576,494,34624,850,310410,23,-97,-9,2147483647,2147483647,2147483647
11-12 16:42:27.342,4593738751788,494,34624,850,310410,23,-97,-9,2147483647,2147483647,2147483647
11-12 16:42:27.348,4593738751788,494,34624,850,310410,23,-97,-9,2147483647,2147483647,2147483647
11-12 16:42:33.385,4594241668817,494,34624,850,310410,26,-93,-10,2147483647,2147483647,2147483647
11-12 16:42:33.388,4594241668817,494,34624,850,310410,26,-93,-10,2147483647,2147483647,2147483647
11-12 16:42:39.460,4594637759586,494,34624,850,310410,26,-91,-9,2147483647,2147483647,2147483647
11-12 16:42:39.655,4594637759586,494,34624,850,310410,26,-91,-9,2147483647,2147483647,2147483647
11-12 16:42:40.123,4594637759586,494,34624,850,310410,26,-91,-9,2147483647,2147483647,2147483647
11-12 16:42:40.136,4594637759586,494,34624,850,310410,26,-91,-9,2147483647,2147483647,2147483647
11-12 16:42:46.398,4595842851945,494,34624,850,310410,26,-91,-10,2147483647,2147483647,2147483647
11-12 16:42:46.401,4595842851945,494,34624,850,310410,26,-91,-10,2147483647,2147483647,2147483647
11-12 16:42:52.701,4596180208802,494,34624,850,310410,25,-91,-8,2147483647,2147483647,2147483647
11-12 16:42:52.704,4596180208802,494,34624,850,310410,25,-91,-8,2147483647,2147483647,2147483647
11-12 16:42:58.419,4597040983315,494,34624,850,310410,24,-93,-7,2147483647,2147483647,2147483647
11-12 16:42:58.420,4597040983315,494,34624,850,310410,24,-93,-7,2147483647,2147483647,2147483647
11-12 16:43:04.557,4597323665478,494,34624,850,310410,25,-93,-7,2147483647,2147483647,2147483647
11-12 16:43:04.572,4597323665478,494,34624,850,310410,25,-93,-7,2147483647,2147483647,2147483647
11-12 16:43:15.379,4598262439061,494,34624,850,310410,25,-93,-9,2147483647,2147483647,2147483647
11-12 16:43:15.388,4598262439061,494,34624,850,310410,25,-93,-9,2147483647,2147483647,2147483647
11-12 16:43:21.443,4598627576962,494,34624,850,310410,23,-94,-7,2147483647,2147483647,2147483647
11-12 16:43:21.446,4598627576962,494,34624,850,310410,23,-94,-7,2147483647,2147483647,2147483647
11-12 16:43:33.330,4599292689685,494,34624,850,310410,23,-95,-7,2147483647,2147483647,2147483647
11-12 16:43:33.332,4599292689685,494,34624,850,310410,23,-95,-7,2147483647,2147483647,2147483647
11-12 16:43:45.314,4599956102772,494,34624,850,310410,24,-96,-10,2147483647,2147483647,2147483647
