time,mRegistered,mTimeStamp,mPci,mTac,mEarfcn,mMcc+mMnc,ss,rsrp,rsrq,rssnr,cqi,ta
11-21 15:21:11.282,YES,138246533582527,406,34624,850,310410,20,-106,-11,2147483647,2147483647,2147483647
11-21 15:21:11.282,NO,138246533582527,322,2147483647,850,nullnull,13,-111,-15,2147483647,2147483647,2147483647
11-21 15:21:11.282,NO,138246533582527,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:21:11.282,NO,138246533582527,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:21:11.282,NO,138246533582527,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:21:11.282,NO,138246533582527,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:21:11.282,NO,138246533582527,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:21:11.282,NO,138246533582527,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:21:11.282,NO,138246533582527,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:21:11.282,NO,138246533582527,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:21:11.282,NO,138246533582527,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:21:11.312,YES,138246533582527,406,34624,850,310410,20,-106,-11,2147483647,2147483647,2147483647
11-21 15:21:11.312,NO,138246533582527,322,2147483647,850,nullnull,13,-111,-15,2147483647,2147483647,2147483647
11-21 15:21:11.312,NO,138246533582527,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:21:11.312,NO,138246533582527,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:21:11.312,NO,138246533582527,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:21:11.312,NO,138246533582527,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:21:11.312,NO,138246533582527,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:21:11.312,NO,138246533582527,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:21:11.312,NO,138246533582527,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:21:11.312,NO,138246533582527,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:21:11.312,NO,138246533582527,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:21:11.775,YES,138246533582527,406,34624,850,310410,20,-106,-11,2147483647,2147483647,2147483647
11-21 15:21:11.775,NO,138246533582527,322,2147483647,850,nullnull,13,-111,-15,2147483647,2147483647,2147483647
11-21 15:21:11.775,NO,138246533582527,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:21:11.775,NO,138246533582527,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:21:11.775,NO,138246533582527,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:21:11.775,NO,138246533582527,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:21:11.775,NO,138246533582527,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:21:11.775,NO,138246533582527,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:21:11.775,NO,138246533582527,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:21:11.775,NO,138246533582527,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:21:11.775,NO,138246533582527,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:21:11.786,YES,138246533582527,406,34624,850,310410,20,-106,-11,2147483647,2147483647,2147483647
11-21 15:21:11.786,NO,138246533582527,322,2147483647,850,nullnull,13,-111,-15,2147483647,2147483647,2147483647
11-21 15:21:11.786,NO,138246533582527,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:21:11.786,NO,138246533582527,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:21:11.786,NO,138246533582527,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:21:11.786,NO,138246533582527,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:21:11.786,NO,138246533582527,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:21:11.786,NO,138246533582527,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:21:11.786,NO,138246533582527,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:21:11.786,NO,138246533582527,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:21:11.786,NO,138246533582527,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:21:12.275,YES,138246533582527,406,34624,850,310410,20,-106,-11,2147483647,2147483647,2147483647
11-21 15:21:12.275,NO,138246533582527,322,2147483647,850,nullnull,13,-111,-15,2147483647,2147483647,2147483647
11-21 15:21:12.275,NO,138246533582527,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:21:12.275,NO,138246533582527,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:21:12.275,NO,138246533582527,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:21:12.275,NO,138246533582527,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:21:12.275,NO,138246533582527,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:21:12.275,NO,138246533582527,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:21:12.275,NO,138246533582527,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:21:12.275,NO,138246533582527,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:21:12.275,NO,138246533582527,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:21:12.281,YES,138246533582527,406,34624,850,310410,20,-106,-11,2147483647,2147483647,2147483647
11-21 15:21:12.281,NO,138246533582527,322,2147483647,850,nullnull,13,-111,-15,2147483647,2147483647,2147483647
11-21 15:21:12.281,NO,138246533582527,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:21:12.281,NO,138246533582527,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:21:12.281,NO,138246533582527,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:21:12.281,NO,138246533582527,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:21:12.281,NO,138246533582527,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:21:12.281,NO,138246533582527,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:21:12.281,NO,138246533582527,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:21:12.281,NO,138246533582527,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:21:12.281,NO,138246533582527,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:21:12.958,YES,138248695821232,406,34624,850,310410,20,-106,-11,2147483647,2147483647,2147483647
11-21 15:21:12.958,NO,138248695821232,322,2147483647,850,nullnull,13,-113,-16,2147483647,2147483647,2147483647
11-21 15:21:12.958,NO,138248695821232,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:21:12.958,NO,138248695821232,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:21:12.958,NO,138248695821232,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:21:12.958,NO,138248695821232,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:21:12.958,NO,138248695821232,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:21:12.958,NO,138248695821232,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:21:12.958,NO,138248695821232,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:21:12.958,NO,138248695821232,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:21:12.958,NO,138248695821232,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:21:12.968,YES,138248695821232,406,34624,850,310410,20,-106,-11,2147483647,2147483647,2147483647
11-21 15:21:12.968,NO,138248695821232,322,2147483647,850,nullnull,13,-113,-16,2147483647,2147483647,2147483647
11-21 15:21:12.968,NO,138248695821232,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:21:12.968,NO,138248695821232,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:21:12.968,NO,138248695821232,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:21:12.968,NO,138248695821232,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:21:12.968,NO,138248695821232,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:21:12.968,NO,138248695821232,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:21:12.968,NO,138248695821232,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:21:12.968,NO,138248695821232,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:21:12.968,NO,138248695821232,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:21:13.437,YES,138248695821232,406,34624,850,310410,20,-106,-11,2147483647,2147483647,2147483647
11-21 15:21:13.437,NO,138248695821232,322,2147483647,850,nullnull,13,-113,-16,2147483647,2147483647,2147483647
11-21 15:21:13.437,NO,138248695821232,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:21:13.437,NO,138248695821232,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:21:13.437,NO,138248695821232,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:21:13.437,NO,138248695821232,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:21:13.437,NO,138248695821232,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:21:13.437,NO,138248695821232,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:21:13.437,NO,138248695821232,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:21:13.437,NO,138248695821232,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:21:13.437,NO,138248695821232,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:21:13.446,YES,138248695821232,406,34624,850,310410,20,-106,-11,2147483647,2147483647,2147483647
11-21 15:21:13.446,NO,138248695821232,322,2147483647,850,nullnull,13,-113,-16,2147483647,2147483647,2147483647
11-21 15:21:13.446,NO,138248695821232,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:21:13.446,NO,138248695821232,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:21:13.446,NO,138248695821232,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:21:13.446,NO,138248695821232,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:21:13.446,NO,138248695821232,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:21:13.446,NO,138248695821232,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:21:13.446,NO,138248695821232,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:21:13.446,NO,138248695821232,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:21:13.446,NO,138248695821232,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:21:13.932,YES,138248695821232,406,34624,850,310410,20,-106,-11,2147483647,2147483647,2147483647
11-21 15:21:13.932,NO,138248695821232,322,2147483647,850,nullnull,13,-113,-16,2147483647,2147483647,2147483647
11-21 15:21:13.932,NO,138248695821232,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:21:13.932,NO,138248695821232,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:21:13.932,NO,138248695821232,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:21:13.932,NO,138248695821232,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:21:13.932,NO,138248695821232,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:21:13.932,NO,138248695821232,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:21:13.932,NO,138248695821232,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:21:13.932,NO,138248695821232,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:21:13.932,NO,138248695821232,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:21:13.945,YES,138248695821232,406,34624,850,310410,20,-106,-11,2147483647,2147483647,2147483647
11-21 15:21:13.945,NO,138248695821232,322,2147483647,850,nullnull,13,-113,-16,2147483647,2147483647,2147483647
11-21 15:21:13.945,NO,138248695821232,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:21:13.945,NO,138248695821232,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:21:13.945,NO,138248695821232,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:21:13.945,NO,138248695821232,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:21:13.945,NO,138248695821232,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:21:13.945,NO,138248695821232,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:21:13.945,NO,138248695821232,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:21:13.945,NO,138248695821232,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:21:13.945,NO,138248695821232,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:21:14.445,YES,138248695821232,406,34624,850,310410,20,-106,-11,2147483647,2147483647,2147483647
11-21 15:21:14.445,NO,138248695821232,322,2147483647,850,nullnull,13,-113,-16,2147483647,2147483647,2147483647
11-21 15:21:14.445,NO,138248695821232,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:21:14.445,NO,138248695821232,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:21:14.445,NO,138248695821232,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:21:14.445,NO,138248695821232,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:21:14.445,NO,138248695821232,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:21:14.445,NO,138248695821232,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:21:14.445,NO,138248695821232,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:21:14.445,NO,138248695821232,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:21:14.445,NO,138248695821232,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:21:14.472,YES,138248695821232,406,34624,850,310410,20,-106,-11,2147483647,2147483647,2147483647
11-21 15:21:14.472,NO,138248695821232,322,2147483647,850,nullnull,13,-113,-16,2147483647,2147483647,2147483647
11-21 15:21:14.472,NO,138248695821232,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:21:14.472,NO,138248695821232,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:21:14.472,NO,138248695821232,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:21:14.472,NO,138248695821232,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:21:14.472,NO,138248695821232,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:21:14.472,NO,138248695821232,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:21:14.472,NO,138248695821232,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:21:14.472,NO,138248695821232,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:21:14.472,NO,138248695821232,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:21:14.935,YES,138248695821232,406,34624,850,310410,20,-106,-11,2147483647,2147483647,2147483647
11-21 15:21:14.935,NO,138248695821232,322,2147483647,850,nullnull,13,-113,-16,2147483647,2147483647,2147483647
11-21 15:21:14.935,NO,138248695821232,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:21:14.935,NO,138248695821232,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:21:14.935,NO,138248695821232,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:21:14.935,NO,138248695821232,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:21:14.935,NO,138248695821232,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:21:14.935,NO,138248695821232,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:21:14.935,NO,138248695821232,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:21:14.935,NO,138248695821232,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:21:14.935,NO,138248695821232,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:21:14.943,YES,138248695821232,406,34624,850,310410,20,-106,-11,2147483647,2147483647,2147483647
11-21 15:21:14.943,NO,138248695821232,322,2147483647,850,nullnull,13,-113,-16,2147483647,2147483647,2147483647
11-21 15:21:14.943,NO,138248695821232,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:21:14.943,NO,138248695821232,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:21:14.943,NO,138248695821232,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:21:14.943,NO,138248695821232,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:21:14.943,NO,138248695821232,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:21:14.943,NO,138248695821232,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:21:14.943,NO,138248695821232,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:21:14.943,NO,138248695821232,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:21:14.943,NO,138248695821232,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:21:15.484,YES,138251194997106,406,34624,850,310410,20,-106,-11,2147483647,2147483647,2147483647
11-21 15:21:15.484,NO,138251194997106,322,2147483647,850,nullnull,13,-113,-16,2147483647,2147483647,2147483647
11-21 15:21:15.484,NO,138251194997106,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:21:15.484,NO,138251194997106,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:21:15.484,NO,138251194997106,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:21:15.484,NO,138251194997106,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:21:15.484,NO,138251194997106,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:21:15.484,NO,138251194997106,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:21:15.484,NO,138251194997106,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:21:15.484,NO,138251194997106,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:21:15.484,NO,138251194997106,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:21:15.493,YES,138251194997106,406,34624,850,310410,20,-106,-11,2147483647,2147483647,2147483647
11-21 15:21:15.493,NO,138251194997106,322,2147483647,850,nullnull,13,-113,-16,2147483647,2147483647,2147483647
11-21 15:21:15.493,NO,138251194997106,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:21:15.493,NO,138251194997106,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:21:15.493,NO,138251194997106,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:21:15.493,NO,138251194997106,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:21:15.493,NO,138251194997106,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:21:15.493,NO,138251194997106,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:21:15.493,NO,138251194997106,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:21:15.493,NO,138251194997106,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:21:15.493,NO,138251194997106,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:21:20.947,YES,138251874835663,406,34624,850,310410,20,-105,-12,2147483647,2147483647,2147483647
11-21 15:21:20.947,NO,138251874835663,322,2147483647,850,nullnull,14,-114,-17,2147483647,2147483647,2147483647
11-21 15:21:20.947,NO,138251874835663,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:21:20.947,NO,138251874835663,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:21:20.947,NO,138251874835663,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:21:20.947,NO,138251874835663,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:21:20.947,NO,138251874835663,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:21:20.947,NO,138251874835663,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:21:20.947,NO,138251874835663,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:21:20.947,NO,138251874835663,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:21:20.947,NO,138251874835663,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:21:20.959,YES,138251874835663,406,34624,850,310410,20,-105,-12,2147483647,2147483647,2147483647
11-21 15:21:20.959,NO,138251874835663,322,2147483647,850,nullnull,14,-114,-17,2147483647,2147483647,2147483647
11-21 15:21:20.959,NO,138251874835663,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:21:20.959,NO,138251874835663,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:21:20.959,NO,138251874835663,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:21:20.959,NO,138251874835663,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:21:20.959,NO,138251874835663,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:21:20.959,NO,138251874835663,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:21:20.959,NO,138251874835663,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:21:20.959,NO,138251874835663,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:21:20.959,NO,138251874835663,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:21:21.338,YES,138251874835663,406,34624,850,310410,20,-105,-12,2147483647,2147483647,2147483647
11-21 15:21:21.338,NO,138251874835663,322,2147483647,850,nullnull,14,-114,-17,2147483647,2147483647,2147483647
11-21 15:21:21.338,NO,138251874835663,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:21:21.338,NO,138251874835663,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:21:21.338,NO,138251874835663,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:21:21.338,NO,138251874835663,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
11-21 15:21:21.338,NO,138251874835663,162,2147483647,9820,nullnull,14,-118,-20,2147483647,2147483647,2147483647
11-21 15:21:21.338,NO,138251874835663,374,2147483647,5780,nullnull,25,-94,-20,2147483647,2147483647,2147483647
11-21 15:21:21.338,NO,138251874835663,96,2147483647,5780,nullnull,24,-94,-18,2147483647,2147483647,2147483647
11-21 15:21:21.338,NO,138251874835663,152,2147483647,5780,nullnull,24,-94,-19,2147483647,2147483647,2147483647
11-21 15:21:21.338,NO,138251874835663,470,2147483647,5780,nullnull,27,-85,-16,2147483647,2147483647,2147483647}]
11-21 15:21:21.340,YES,138251874835663,406,34624,850,310410,20,-105,-12,2147483647,2147483647,2147483647
11-21 15:21:21.340,NO,138251874835663,322,2147483647,850,nullnull,14,-114,-17,2147483647,2147483647,2147483647
11-21 15:21:21.340,NO,138251874835663,226,2147483647,9820,nullnull,14,-105,-9,2147483647,2147483647,2147483647
11-21 15:21:21.340,NO,138251874835663,466,2147483647,9820,nullnull,14,-115,-18,2147483647,2147483647,2147483647
11-21 15:21:21.340,NO,138251874835663,198,2147483647,9820,nullnull,14,-114,-19,2147483647,2147483647,2147483647
11-21 15:21:21.340,NO,138251874835663,263,2147483647,9820,nullnull,14,-117,-20,2147483647,2147483647,2147483647
